User_id,History_course_id,History_course_name
user1577,"2170, 2301, 2573","Social Science Approaches to the Study of Chinese Society Part 1, Performance Assessment in the Virtual Classroom, Teach English Now! Capstone Project 1"
user1578,"2942, 3019, 3030","Foundations of Teaching for Learning: Planning for Teaching and Learning, International migrations: a global issue, Enhance Student Learning through Kahoot"
user1579,"3260, 3321, 3365","Introduction to Data Science, Performance Assessment in the Virtual Classroom, Global Energy and Climate Policy"
user1580,"0173, 0635, 1569","Foundations of Positive Psychology, Water Supply and Sanitation Policy in Developing Countries Part 2, Urban Agriculture"
user1581,"2063, 2228, 2331","Creative Problem Solving, Violence Against Healthcare, Disability Awareness and Support"
user1582,"2171, 2301, 2591","Social Science Approaches to the Study of Chinese Society Part 2, Performance Assessment in the Virtual Classroom, Creating Interactive Learning Videos with Edpuzzle"
user1583,"3498, 3178, 3431","Critical Thinking Skills for University Success, Jewish Diaspora in Modern China, Introduction to International Criminal Law"
user1584,"1751, 2591, 2822","Smart Cities ? Management of Smart Urban Infrastructures, Creating Interactive Learning Videos with Edpuzzle, Large Marine Ecosystems: Assessment and Management"
user1585,"2270, 2375, 2866","Foundations of Global Health, Teach English Now! Lesson Design and Assessment, Educating Deaf Children: Becoming an Empowered Teacher"
user1586,"0708, 0883, 1569","The City and You: Find Your Best Place, Assessment for Learning, Urban Agriculture"
user1587,"2903, 3195, 3411","Cross-border road transport in EU law context, Teaching Impacts of Technology: Relationships, International Law In Action: Investigating and Prosecuting International Crimes"
user1588,"0119, 0298, 0887","Improving Classroom Management with Class Dojo, Economic Growth and Distributive Justice Part I - The Role of the State, The Economics of Agro-Food Value Chains"
user1589,"0468, 0705, 0719","Foundations of Teaching for Learning: Developing Relationships, Civic Engagement in American Democracy, Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots"
user1590,"0750, 0866, 1620","Digital Advertising and Marketing, Modernizing Health Records, Becoming a Resilient Person - The Science of Stress Management"
user1591,"2316, 2322, 3328","Building Classroom Community Using Flipgrid, Media ethics & governance, Virtual Teacher Final Project"
user1592,"0456, 0662, 1901","Learn to Teach Java: ArrayLists and 2D Arrays, Classification Trees in Python, Computational Thinking for K-12 Educators: Variables and Nested Loops"
user1593,"0667, 0794, 1133","Humanitarian communication: Addressing key challenges, International Labour Law, Inclusive Online Teaching Teach-Out"
user1594,"2185, 2558, 2600","Modern Biotechnology, Linear Regression with Python, Social Computing"
user1595,"0687, 0355, 1677","Sequence Models, Natural Language Processing with Probabilistic Models, NLP: Twitter Sentiment Analysis"
user1596,"0636, 0637, 1787","Exploratory Data Analysis, Exploratory Data Analysis, R Programming"
user1597,"0120, 0286, 2712","Managing Big Data with MySQL, Introduction to Data Analysis Using Excel, Introduction to Deep Learning & Neural Networks with Keras"
user1598,"0406, 0603, 0840","Data Visualization and Communication with Tableau, Practical Predictive Analytics: Models and Methods, Enjoyable Econometrics, Data Modeling and Regression Analysis in Business"
user1599,"0241, 2558, 3025, 3503","Deploy Models with TensorFlow Serving and Flask, Linear Regression with Python, Build a Data Science Web App with Streamlit and Python"
user1600,"0450, 0662, 2696","Hyperparameter Tuning with Neural Network Intelligence, Classification Trees in Python, Clustering Geolocation Data Intelligently in Python"
user1601,"0391, 1808, 3454","Understanding China, 1700-2000: A Data Analytic Approach, Part 2, Social Network Analysis, Visual Analytics with Tableau"
user1602,"2533, 2543, 2564","Explainable Machine Learning with LIME and H2O in R, Machine Learning: Predict Poisonous Mushrooms using a Random Forest Model and the FFTrees Package in R, Deep Learning Inference with Azure ML Studio"
user1603,"2919, 3097, 3260","Building Data Visualization Tools, Google Cloud Platform Big Data and Machine Learning Fundamentals, TensorFlow for CNNs: Learn and Practice CNNs"
user1604,"1581, 2154, 2725","SQL for Data Science, Statistical Forecasting Techniques in Google Sheets, Introduction to Artificial Intelligence (AI)"
user1605,"0088, 0112, 0233","Build Random Forests in R with Azure ML Studio, Bayesian Statistics: Mixture Models, Reproducible Research"
user1606,"0211, 0220, 0241","Text Retrieval and Search Engines, Understanding China, 1700-2000: A Data Analytic Approach, Part 1, Deploy Models with TensorFlow Serving and Flask"
user1607,"0149, 0211, 0288","Analyze Website Visitors with Google Analytics Segments, Text Retrieval and Search Engines, Developing AI Applications on Azure"
user1608,"0220, 0241, 0288","Understanding China, 1700-2000: A Data Analytic Approach, Part 1, Deploy Models with TensorFlow Serving and Flask, Developing AI Applications on Azure"
user1609,"0199, 0211, 0241","Data Science in Stratified Healthcare and Precision Medicine, Text Retrieval and Search Engines, Deploy Models with TensorFlow Serving and Flask"
user1610,"0230, 0654, 1423, 3078","Strategic Marketing Management, Investments and Portfolio Management, Advanced Supply Chain Management, Managing Innovation and Technology"
user1611,"0725, 1078, 2387, 3542","Marketing Strategy and Planning, Data-Driven Decision Making, Advanced Corporate Finance, Sustainable Operations"
user1612,"0078, 0352, 0749, 1235, 1956, 2910","Strategic HR Management, Business Analytics, Marketing Research and Analysis, Financial Modeling and Valuation, Advanced Leadership Development, Global Business Strategy"
user1613,"0566, 0932, 1544, 2298, 3011","Marketing Research and Analytics, Financial Markets and Investments, Strategic Supply Chain Management, Business Development and Growth Strategies, Leadership in the Digital World"
user1614,"0288, 0667, 1329, 1998, 2672","Leadership and Change, International Finance and Investment, Advanced Marketing Strategy, Business Analytics and Big Data, Global Business Ethics"
user1615,"0428, 0897, 1567, 2237, 2987","Strategic Cost Analysis, Marketing in the Digital Age, Corporate Finance and Risk Management, Global Entrepreneurship and Innovation, Leadership and Sustainability"
user1616,"0346, 0735, 1310, 2169, 3099","Entrepreneurship and New Venture Creation, Strategic Marketing and Brand Management, Financial Analysis and Decision Making, Global Supply Chain Strategy, Business Ethics and Social Impact"
user1617,"2919, 3097, 3260","Building Data Visualization Tools, Google Cloud Platform Big Data and Machine Learning Fundamentals, TensorFlow for CNNs: Learn and Practice CNNs"
user1618,"1581, 2154, 2725","SQL for Data Science, Statistical Forecasting Techniques in Google Sheets, Introduction to Artificial Intelligence (AI)"
user1619,"0088, 0112, 0233","Build Random Forests in R with Azure ML Studio, Bayesian Statistics: Mixture Models, Reproducible Research"
user1620,"0211, 0220, 0241","Text Retrieval and Search Engines, Understanding China, 1700-2000: A Data Analytic Approach, Part 1, Deploy Models with TensorFlow Serving and Flask"
user1621,"0149, 0211, 0288","Analyze Website Visitors with Google Analytics Segments, Text Retrieval and Search Engines, Developing AI Applications on Azure"
user1622,"0220, 0241, 0288","Understanding China, 1700-2000: A Data Analytic Approach, Part 1, Deploy Models with TensorFlow Serving and Flask, Developing AI Applications on Azure"
user1623,"0199, 0211, 0241","Data Science in Stratified Healthcare and Precision Medicine, Text Retrieval and Search Engines, Deploy Models with TensorFlow Serving and Flask"
user1624,"0230, 0654, 1423, 3078","Strategic Marketing Management, Investments and Portfolio Management, Advanced Supply Chain Management, Managing Innovation and Technology"
user1625,"0725, 1078, 2387, 3542","Marketing Strategy and Planning, Data-Driven Decision Making, Advanced Corporate Finance, Sustainable Operations"
user1626,"0078, 0352, 0749, 1235, 1956, 2910","Strategic HR Management, Business Analytics, Marketing Research and Analysis, Financial Modeling and Valuation, Advanced Leadership Development, Global Business Strategy"
user1627,"0566, 0932, 1544, 2298, 3011","Marketing Research and Analytics, Financial Markets and Investments, Strategic Supply Chain Management, Business Development and Growth Strategies, Leadership in the Digital World"
user1628,"0288, 0667, 1329, 1998, 2672","Leadership and Change, International Finance and Investment, Advanced Marketing Strategy, Business Analytics and Big Data, Global Business Ethics"
user1629,"0428, 0897, 1567, 2237, 2987","Strategic Cost Analysis, Marketing in the Digital Age, Corporate Finance and Risk Management, Global Entrepreneurship and Innovation, Leadership and Sustainability"
user1630,"0687, 0355, 1677","Sequence Models, Natural Language Processing with Probabilistic Models, NLP: Twitter Sentiment Analysis"
user1631,"3361, 3369, 3370, 3465, 3472, 3475, 3483, 3491, 3503","Data Exploration and Visualization with Python, Image Compression with K-Means Clustering, Neural Network from Scratch in TensorFlow, Big Data Integration and Processing, Optimizing Machine Learning Performance, Support Vector Machines with scikit-learn, SQL for Data Science Capstone Project, Applied Data Science Capstone, Data Modeling and Regression Analysis in Business"
user1632,"1677, 2924, 1755, 2754, 2570, 2497, 1838","NLP: Twitter Sentiment Analysis, Machine Learning: Regression, Natural Language Processing with Sequence Models, Natural Language Processing with Classification and Vector Spaces, Text Mining and Analytics, Transfer Learning for NLP with TensorFlow Hub, Convolutions for Text Classification with Keras"
user1633,"2144, 2202, 2215, 2306, 2353, 2401","AI Workflow: Enterprise Model Deployment, Hyperparameter Tuning with Keras Tuner, Data Science for Business Innovation, AI Workflow: Business Priorities and Data Ingestion, Intro to Time Series Analysis in R, Supervised Learning: Regression"
user1634,"3361, 3369, 3370, 3465, 3472, 3475, 3483, 3491, 3503","Data Exploration and Visualization with Python, Image Compression with K-Means Clustering, Neural Network from Scratch in TensorFlow, Big Data Integration and Processing, Optimizing Machine Learning Performance, Support Vector Machines with scikit-learn, SQL for Data Science Capstone Project, Applied Data Science Capstone, Data Modeling and Regression Analysis in Business"
user1635,"0894, 1399, 1494, 1515, 1642        ","Lesson | Business English Skills: Introducing Yourself in Business Settings, Mandarin Chinese 2: Chinese for Beginners, Blended Language Learning: Design and Practice for Teachers, Grammar and Punctuation, Lesson | Business English Skills: How to Write Effective Openings and Closings to Emails"
user1636,"1648, 1831, 1957, 1966, 1977        ","Adjectives and Adjective Clauses, Teach English Now! Teaching Language Online, Tricky American English Pronunciation, Tricky English Grammar, Spanish Vocabulary: Cultural Experience"
user1637,"2143, 2244, 2403, 2727, 2922        ","Mandarin Chinese 1: Chinese for Beginners, Academic Discussions in English, Lesson | Business English Skills: How to Navigate Tone, Formality, and Directness in Emails, Spanish Vocabulary: Careers and Social Events, Verb Tenses and Passives"
user1638,"2937, 3020, 3363, 0062, 0589        ","Just Reading and Writing English 1, Mandarin Chinese 3: Chinese for Beginners, Miracles of Human Language: An Introduction to Linguistics, Lesson | Telephone Language, Lesson | Video Conferencing: Face to Face but Online"
user1639,"1580, 1923, 2182, 2313, 2701        ","Lesson | Small Talk & Conversational Vocabulary, Lesson | Understand and Be Understood on the Phone, Lesson | Express Yourself: Pronunciation, Lesson | Get Ready for the Interview, Lesson | Organize Your Pitch"
user1640,"3125, 3245, 3356, 3457, 3589        ","Chinese for Business, Advanced Mandarin Chinese: Business and Economy, Intermediate Chinese for Business, Business Mandarin Chinese, Chinese for Business Professionals"
user1641,"3126, 3246, 3357, 3458, 3590        ","Chinese for Marketing, Advanced Mandarin Chinese: Marketing and Advertising, Intermediate Chinese for Marketing, Marketing Mandarin Chinese, Chinese for Marketing Professionals"
user1642,"3127, 3247, 3358, 3459, 3591        ","Chinese for Finance, Advanced Mandarin Chinese: Finance and Banking, Intermediate Chinese for Finance, Finance Mandarin Chinese, Chinese for Finance Professionals"
user1643,"3128, 3248, 3359, 3460, 3592        ","Chinese for Healthcare, Advanced Mandarin Chinese: Healthcare and Medicine, Intermediate Chinese for Healthcare, Healthcare Mandarin Chinese, Chinese for Healthcare Professionals"
user1644,"3129, 3249, 3360, 3461, 3593        ","Chinese for Technology, Advanced Mandarin Chinese: Technology and IT, Intermediate Chinese for Technology, Technology Mandarin Chinese, Chinese for Technology Professionals"
user1645,"3130, 3250, 3361, 3462, 3594        ","Chinese for Engineering, Advanced Mandarin Chinese: Engineering and Construction, Intermediate Chinese for Engineering, Engineering Mandarin Chinese, Chinese for Engineering Professionals"
user1646,"3131, 3251, 3362, 3463, 3595        ","Chinese for Law, Advanced Mandarin Chinese: Legal and Law Enforcement, Intermediate Chinese for Law, Legal Mandarin Chinese, Chinese for Legal Professionals"
user1647,"3132, 3252, 3363, 3464, 3596        ","Chinese for Education, Advanced Mandarin Chinese: Education and Teaching, Intermediate Chinese for Education, Education Mandarin Chinese, Chinese for Education Professionals"
user1648,"3133, 3253, 3364, 3465, 3597        ","Chinese for Tourism, Advanced Mandarin Chinese: Travel and Tourism, Intermediate Chinese for Tourism, Tourism Mandarin Chinese, Chinese for Tourism Professionals"
user1649,"0567, 1289, 0014",
user1650,"2116, 0687, 0816",
user1651,"2558, 2924, 1801, 0992",
user1652,"0780, 0966, 2754",
user1653,"2754, 1677, 2611",
user1654,"0966, 1677, 1109",
user1655,"0780, 0966, 2754, 1677, 2116, 0687, 0816",
user1656,"0687, 0816",
user1657,"1677, 1109, 2497",
user1658,"1677, 1109, 2497",
user1659,"2558, 2924, 3334, 1801, 0992",
user1660,"1350, 3472, 2558, 2924, 3334, 1801, 0992",
user1661,"1677, 2611, 1109, 2497",
user1662,"1677, 2611, 1109",
user1663,Data analysis,
user1664,"0567, 1289, 2057, 2708, 2359, 1888, 2087",
user1665,"0567, 1289, 2057",
user1666,"2359, 2919, 1888, 0555",
user1667,"2057, 0567, 1289, 0014, 2708, 0985, 0603",
user1668,"2057, 0567, 1289, 0985, 0603",
user1669,"2057, 0567, 1289, 3503, 1370",
user1670,"0567, 1289, 2708, 1956, 1158, 1544, 0555",
user1671,"2075, 1289, 1218",
user1672,"2075, 1289, 1218",
user1673,"2708, 1956, 1158, 1544, 0555",
user1674,"0567, 1289, 0014",
user1675,"2116, 0687, 0816",
user1676,"2558, 2924, 1801, 0992",
user1677,"0014, 3278, 1075",
user1678,"0014, 3278, 1075",
user1679,"0014, 1075, 1502, 1599",
user1680,"1075, 1496, 1502, 1599",
user1681,"1075, 1502, 1599, 1496",
user1682,"0014, 3278, 1075",
user1683,"0014, 3278, 1075",
user1684,"0014, 1075, 1502, 1599",
user1685,"1075, 1496, 1502, 1599",
user1686,"1075, 1502, 1599",
user1687,"0567, 1289, 0014",
user1688,"2116, 0687, 0816",
user1689,"2558, 2924, 1801, 0992",
user1690,"0014, 3278, 1075",
user1691,"0014, 3278, 1075",
user1692,"0014, 1075, 1502, 1599",
user1693,"1075, 1496, 1502, 1599",
user1694,"1075, 1502, 1599, 1496",
user1695,"3131, 3251, 3362, 3463, 3595        ",
user1696,"3132, 3252, 3363, 3464, 3596        ",
user1697,"3133, 3253, 3364, 3465, 3597        ",
user1698,"0567, 1289, 0014",
user1699,"2116, 0687, 0816",
user1700,"2558, 2924, 1801, 0992",
user1701,"0780, 0966, 2754",
user1702,"2754, 1677, 2611",
user1703,"0966, 1677, 1109",
user1704,"0780, 0966, 2754, 1677, 2116, 0687, 0816",
user1705,"0687, 0816",
user1706,"1677, 1109, 2497",
user1707,"1677, 1109, 2497",
user1708,"2558, 2924, 3334, 1801, 0992",
user1709,"1350, 3472, 2558, 2924, 3334, 1801, 0992",
user1710,"1677, 2611, 1109, 2497",
user1711,"1677, 2611, 1109",
user1712,Data analysis,
user1713,"0567, 1289, 2057, 2708, 2359, 1888, 2087",
user1714,"0567, 1289, 2057",
user1715,"1075, 1496, 1502, 1599",
user1716,"1075, 1502, 1599",
user1717,"0567, 1289, 0014",
user1718,"2116, 0687, 0816",
user1719,"2558, 2924, 1801, 0992",
user1720,"0014, 3278, 1075",
user1721,"0014, 3278, 1075",
user1722,"0014, 1075, 1502, 1599",
user1723,"1075, 1496, 1502, 1599",
user1724,"1075, 1502, 1599, 1496",
user1725,"3131, 3251, 3362, 3463, 3595        ",
user1726,"3132, 3252, 3363, 3464, 3596        ",
user1727,"3133, 3253, 3364, 3465, 3597        ",
user1728,"0567, 1289, 0014",
user1729,"2116, 0687, 0816",
user1730,"2558, 2924, 1801, 0992",
user1731,"0780, 0966, 2754",
user1732,"2754, 1677, 2611",
user1733,"0966, 1677, 1109",
user1734,"0780, 0966, 2754, 1677, 2116, 0687, 0816",
user1735,"0687, 0816",
user1736,"1677, 1109, 2497",
user1737,"1677, 1109, 2497",
user1738,"2558, 2924, 3334, 1801, 0992",
user1739,"1350, 3472, 2558, 2924, 3334, 1801, 0992",
user1740,"1677, 2611, 1109, 2497",
user1741,"1677, 2611, 1109",
user1742,Data analysis,
user1743,"0567, 1289, 2057, 2708, 2359, 1888, 2087",
user1744,"0567, 1289, 2057",
user1745,"1075, 1496, 1502, 1599",
user1746,"1075, 1502, 1599",
user1747,"0567, 1289, 0014",
user1748,"2116, 0687, 0816",
user1749,"2558, 2924, 1801, 0992",
user1750,"0014, 3278, 1075",
user1751,"0014, 3278, 1075",
user1752,"0014, 1075, 1502, 1599",
user1753,"1075, 1496, 1502, 1599",
user1754,"1075, 1502, 1599, 1496",
user1755,"1075, 1496, 1502, 1599",
user1756,"1075, 1502, 1599",
user1757,"0567, 1289, 0014",
user1758,"2116, 0687, 0816",
user1759,"2558, 2924, 1801, 0992",
user1760,"0014, 3278, 1075",
user1761,"0014, 3278, 1075",
user1762,"0014, 1075, 1502, 1599",
user1763,"1075, 1496, 1502, 1599",
user1764,"1075, 1502, 1599, 1496",
user1765,"3131, 3251, 3362, 3463, 3595        ",
user1766,"3132, 3252, 3363, 3464, 3596        ",
user1767,"3133, 3253, 3364, 3465, 3597        ",
user1768,"0567, 1289, 0014",
user1769,"2116, 0687, 0816",
user1770,"2558, 2924, 1801, 0992",
user1771,"0780, 0966, 2754",
user1772,"2754, 1677, 2611",
user1773,"0966, 1677, 1109",
user1774,"1580, 1923, 2182, 2313, 2701        ","Lesson | Small Talk & Conversational Vocabulary, Lesson | Understand and Be Understood on the Phone, Lesson | Express Yourself: Pronunciation, Lesson | Get Ready for the Interview, Lesson | Organize Your Pitch"
user1775,"3125, 3245, 3356, 3457, 3589        ","Chinese for Business, Advanced Mandarin Chinese: Business and Economy, Intermediate Chinese for Business, Business Mandarin Chinese, Chinese for Business Professionals"
user1776,"3126, 3246, 3357, 3458, 3590        ","Chinese for Marketing, Advanced Mandarin Chinese: Marketing and Advertising, Intermediate Chinese for Marketing, Marketing Mandarin Chinese, Chinese for Marketing Professionals"
user1777,"3127, 3247, 3358, 3459, 3591        ","Chinese for Finance, Advanced Mandarin Chinese: Finance and Banking, Intermediate Chinese for Finance, Finance Mandarin Chinese, Chinese for Finance Professionals"
user1778,"3128, 3248, 3359, 3460, 3592        ","Chinese for Healthcare, Advanced Mandarin Chinese: Healthcare and Medicine, Intermediate Chinese for Healthcare, Healthcare Mandarin Chinese, Chinese for Healthcare Professionals"
user1779,"3129, 3249, 3360, 3461, 3593        ","Chinese for Technology, Advanced Mandarin Chinese: Technology and IT, Intermediate Chinese for Technology, Technology Mandarin Chinese, Chinese for Technology Professionals"
user1780,"3130, 3250, 3361, 3462, 3594        ","Chinese for Engineering, Advanced Mandarin Chinese: Engineering and Construction, Intermediate Chinese for Engineering, Engineering Mandarin Chinese, Chinese for Engineering Professionals"
user1781,"3131, 3251, 3362, 3463, 3595        ","Chinese for Law, Advanced Mandarin Chinese: Legal and Law Enforcement, Intermediate Chinese for Law, Legal Mandarin Chinese, Chinese for Legal Professionals"
user1782,"3132, 3252, 3363, 3464, 3596        ","Chinese for Education, Advanced Mandarin Chinese: Education and Teaching, Intermediate Chinese for Education, Education Mandarin Chinese, Chinese for Education Professionals"
user1783,"3133, 3253, 3364, 3465, 3597        ","Chinese for Tourism, Advanced Mandarin Chinese: Travel and Tourism, Intermediate Chinese for Tourism, Tourism Mandarin Chinese, Chinese for Tourism Professionals"
user1784,"0567, 1289, 0014",
user0479,"0742, 2499, 3505","European Business Law: Doing Business in Europe, Edit Your Photos for Social Media Marketing using PicsArt, Copyright Law in the Music Business"
user0480,"3504, 1457","Copyright Law in the Music Business, Corporate & Commercial Law I: Contracts & Employment Law"
user0481,"0105, 1437, 3424","Business Writing, Writing Winning Resumes and Cover Letters, High-Impact Business Writing"
user0482,"1185, 1318, 2733, 3410","Brand Identity and Strategy, Content Strategy for Professionals: Engaging Audiences, Writing Professional Email and Memos (Project-Centered Course), Positioning: What you need for a successful Marketing Strategy"
user0483,"2499, 2178, 2371","Edit Your Photos for Social Media Marketing using PicsArt, Advanced Content and Social Tactics to Optimize SEO, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavial"
user0484,"1465, 2371, 2573","What is Social?, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavia, Introduction to PicsArt for Social Media Marketing"
user0485,"1043, 1299, 1768, 1984","A Scientific Approach to Innovation Management, Management and financial accounting: Know your numbers 1, Supply chain management: Be global, Python and Machine Learning for Asset Management"
user0486,"1318, 1437, 2733","Content Strategy for Professionals: Engaging Audiences, Writing Winning Resumes and Cover Letters, Writing Professional Email and Memos (Project-Centered Course)"
user0487,"1097, 2605, 2399, 3424","Project Management: Creating the Precedence Network Diagram, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Strategic Leadership and Management Capstone, High-Impact Business Writing"
user0488,"1120, 1511, 2270","Arts and Heritage Management, Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers, Marketing Management II"
user0489,"1681, 2399","Leading transformations: Manage change, Strategic Leadership and Management Capstone"
user0490,"1518, 1774, 2399","Operations Management: Strategy and Quality Management for the Digital Age, Python and Machine-Learning for Asset Management with Alternative Data Sets, Strategic Leadership and Management Capstone"
user0491,"1308, 1437, 1853, 2623","European Business Law: Doing Business in Europe, Writing Winning Resumes and Cover Letters, Business Strategy, Business Growth Strategy"
user0492,"1518, 2623, 3410","Operations Management: Strategy and Quality Management for the Digital Age, Business Growth Strategy, Positioning: What you need for a successful Marketing Strategy"
user0493,"1728, 2623, 3417","The Strategy of Content Marketing, Business Growth Strategy, The Business of Social"
user0494,"1902, 2189, 2399, 2594","Supplier Management, Human Resources Management Capstone: HR for People Managers, Strategic Leadership and Management Capstone, Financial Engineering and Risk Management Part II"
user0495,"1276, 1681, 2594","Business Analysis & Process Management, Leading transformations: Manage change, Financial Engineering and Risk Management Part II"
user0496,"1104, 1189","The Business of Product Management I, Managerial Accounting Fundamentals"
user0497,"1296, 1437, 2733","Engineering Project Management: Scope, Time and Cost Management, Writing Winning Resumes and Cover Letters, Writing Professional Email and Memos (Project-Centered Course)"
user0498,"1853, 2370, 3410, 3417","Business Strategy, Pricing Strategy, Positioning: What you need for a successful Marketing Strategy, The Business of Social"
user0499,"2499, 2927, 3307","Edit Your Photos for Social Media Marketing using PicsArt, Relationship Management, Innovation Management"
user0500,"1189, 1681","Managerial Accounting Fundamentals, Leading transformations: Manage change"
user0501,"1660, 2605, 2594","Coding for Designers, Managers, & Entrepreneurs III, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Financial Engineering and Risk Management Part II"
user0502,"1840, 1173, 2399, 3262","Fundamentals of financial and management accounting, Organizational Behavior: How to Manage People, Strategic Leadership and Management Capstone , Financial Management Capstone"
user0503,"1299, 1681, 1984","Management and financial accounting: Know your numbers 1, Leading transformations: Manage change, Python and Machine Learning for Asset Management"
user0504,"1457, 1853, 2848","Corporate & Commercial Law I: Contracts & Employment Law, Business Strategy, Marketing Strategy Capstone Project"
user0505,"1308, 1902, 2270, 3221","European Business Law: Doing Business in Europe, Supplier Management, Marketing Management II, Strategic Management - Capstone Project"
user0506,"1768, 3262","Supply chain management: Be global, Financial Management Capstone"
user0507,"1853, 1972, 2426","Business Strategy, Becoming a changemaker: Introduction to Social Innovation, Unleashing the Impact of your Social Enterprise"
user0508,"1395, 1768, 2547","Financial Risk Management with R, Supply chain management: Be global, Supply Chain Management Strategy"
user0509,"1120, 1285","Arts and Heritage Management, How to Manage a Remote Team"
user0510,"1299, 2270, 2594, 3410","Management and financial accounting: Know your numbers 1, Marketing Management II, Financial Engineering and Risk Management Part II, Positioning: What you need for a successful Marketing Strategy"
user0511,"1691, 2573, 2769, 3281","Identifying Social Entrepreneurship Opportunities, Introduction to PicsArt for Social Media Marketing, Management Skills for International Business, International Organizations Management"
user0512,"1774, 2362, 3131","Python and Machine-Learning for Asset Management with Alternative Data Sets, Fundamentals of Financial Planning, with Goldman Sachs 10,000 Women, Corporate Strategy"
user0513,"1285, 1529, 3281","How to Manage a Remote Team, Marketing Management I, International Organizations Management"
user0514,"1296, 2178, 2927, 2945","Engineering Project Management: Scope, Time and Cost Management, Advanced Content and Social Tactics to Optimize SEO, Relationship Management, Investment Risk Management"
user0515,"1518, 1840, 2733","Operations Management: Strategy and Quality Management for the Digital Age, Fundamentals of financial and management accounting , Writing Professional Email and Memos (Project-Centered Course)"
user0516,"1185, 1318, 2623, 2987","Brand Identity and Strategy, Content Strategy for Professionals: Engaging Audiences, Positioning: What you need for a successful Marketing Strategy, Business Growth Strategy, Project Management Project"
user0517,"2733, 3082, 3410","Writing Professional Email and Memos (Project-Centered Course), Design-Led Strategy: Design thinking for business strategy and entrepreneurship, Positioning: What you need for a successful Marketing Strategy"
user0518,"1614, 2399, 2927, 2547","Fundamentals of Social Media Advertising, Strategic Leadership and Management Capstone, Relationship Management, Supply Chain Management Strategy"
user0519,"1902, 2118, 2426","Supplier Management, Strategic Management, Unleashing the Impact of your Social Enterprise"
user0520,"1887, 2256, 2279, 3221","Introduction to Social Media Analytics, Intercultural Management, Strategic management: Be competitive, Strategic Management - Capstone Project"
user0521,"1043, 1972, 2848, 3131","A Scientific Approach to Innovation Management, Becoming a changemaker: Introduction to Social Innovation, Marketing Strategy Capstone Project, Corporate Strategy"
user0522,"1285, 2399, 2594","How to Manage a Remote Team, Strategic Leadership and Management Capstone, Financial Engineering and Risk Management Part II"
user0523,"2370, 2426, 2769, 3221","Pricing Strategy, Unleashing the Impact of your Social Enterprise , Management Skills for International Business, Strategic Management - Capstone Project"
user0524,"2189, 2733, 3281","Human Resources Management Capstone: HR for People Managers, Writing Professional Email and Memos (Project-Centered Course), International Organizations Management"
user0525,"2256, 2270, 2399, 2621","Intercultural Management, Marketing Management II, Strategic Leadership and Management Capstone , Brand and Product Management"
user0526,"1887, 2426, 2605, 2987","Introduction to Social Media Analytics, Unleashing the Impact of your Social Enterprise, Managerial Accounting: Cost Behaviors, Systems, and Analysis , Project Management Project"
user0527,"1189, 1660, 1984","Managerial Accounting Fundamentals, Coding for Designers, Managers, & Entrepreneurs III, Python and Machine Learning for Asset Management"
user0528,"1728, 2623, 3131, 3262","The Strategy of Content Marketing, Business Growth Strategy, The Business of Social, Corporate Strategy, Financial Management Capstone"
user0529,"2118, 2270, 3059","Strategic Management, Marketing Management II, Managerial Accounting: Tools for Facilitating and Guiding Business Decisions"
user0530,"1097, 1189, 1768, 2189","Project Management: Creating the Precedence Network Diagram, Managerial Accounting Fundamentals, Supply chain management: Be global , Human Resources Management Capstone: HR for People Managers"
user0531,"1296, 2362, 2399, 2594","Engineering Project Management: Scope, Time and Cost Management, Fundamentals of Financial Planning, with Goldman Sachs 10,000 Women, Strategic Leadership and Management Capstone, Financial Engineering and Risk Management Part II"
user0532,"1395, 1457, 1529","Financial Risk Management with R, Corporate & Commercial Law I: Contracts & Employment Law, Marketing Management I"
user0533,"1972, 2605, 2987, 3131","Becoming a changemaker: Introduction to Social Innovation, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Project Management Project, Corporate Strategy"
user0479,"0742, 2499, 3505","European Business Law: Doing Business in Europe, Edit Your Photos for Social Media Marketing using PicsArt, Copyright Law in the Music Business"
user0480,"3504, 1457","Copyright Law in the Music Business, Corporate & Commercial Law I: Contracts & Employment Law"
user0481,"0105, 1437, 3424","Business Writing, Writing Winning Resumes and Cover Letters, High-Impact Business Writing"
user0482,"1185, 1318, 2733, 3410","Brand Identity and Strategy, Content Strategy for Professionals: Engaging Audiences, Writing Professional Email and Memos (Project-Centered Course), Positioning: What you need for a successful Marketing Strategy"
user0483,"2499, 2178, 2371","Edit Your Photos for Social Media Marketing using PicsArt, Advanced Content and Social Tactics to Optimize SEO, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavial"
user0484,"1465, 2371, 2573","What is Social?, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavia, Introduction to PicsArt for Social Media Marketing"
user0485,"1043, 1299, 1768, 1984","A Scientific Approach to Innovation Management, Management and financial accounting: Know your numbers 1, Supply chain management: Be global, Python and Machine Learning for Asset Management"
